V1,Date,CodRes,PM2.5,Cod,ano,month
962192,2023-05-20,ID_2803500,6.920951763,2803500,2023,5
962193,2023-05-21,ID_2803500,5.60466069,2803500,2023,5
962194,2023-05-22,ID_2803500,5.634395735,2803500,2023,5
962195,2023-05-23,ID_2803500,6.41463941,2803500,2023,5
962196,2023-05-24,ID_2803500,6.917325691,2803500,2023,5
962197,2023-05-25,ID_2803500,6.39856308,2803500,2023,5
962198,2023-05-26,ID_2803500,4.443642593,2803500,2023,5
962199,2023-05-27,ID_2803500,4.964943142,2803500,2023,5
962200,2023-05-28,ID_2803500,5.876295458,2803500,2023,5
962201,2023-05-29,ID_2803500,5.359487371,2803500,2023,5
962202,2023-05-30,ID_2803500,3.374992599,2803500,2023,5
962203,2023-05-31,ID_2803500,4.544230149,2803500,2023,5
962204,2023-06-01,ID_2803500,3.715928761,2803500,2023,6
962205,2023-06-02,ID_2803500,3.475147067,2803500,2023,6
962206,2023-06-03,ID_2803500,4.807746384,2803500,2023,6
962207,2023-06-04,ID_2803500,8.209280544,2803500,2023,6
962208,2023-06-05,ID_2803500,6.089286114,2803500,2023,6
962209,2023-06-06,ID_2803500,5.149538419,2803500,2023,6
962210,2023-06-07,ID_2803500,5.103757309,2803500,2023,6
962211,2023-06-08,ID_2803500,5.23599402,2803500,2023,6
962212,2023-06-09,ID_2803500,5.211305324,2803500,2023,6
962213,2023-06-10,ID_2803500,4.605755229,2803500,2023,6
962214,2023-06-11,ID_2803500,5.371967418,2803500,2023,6
962215,2023-06-12,ID_2803500,5.561347316,2803500,2023,6
962216,2023-06-13,ID_2803500,5.601779722,2803500,2023,6
962217,2023-06-14,ID_2803500,5.306080823,2803500,2023,6
962218,2023-06-15,ID_2803500,7.201078098,2803500,2023,6
962219,2023-06-16,ID_2803500,5.700816052,2803500,2023,6
962220,2023-06-17,ID_2803500,5.910402165,2803500,2023,6
962221,2023-06-18,ID_2803500,4.476359288,2803500,2023,6
962222,2023-06-19,ID_2803500,4.498207215,2803500,2023,6
962223,2023-06-20,ID_2803500,6.014182704,2803500,2023,6
962224,2023-06-21,ID_2803500,8.140694799,2803500,2023,6
962225,2023-06-22,ID_2803500,7.155699811,2803500,2023,6
962226,2023-06-23,ID_2803500,6.008088897,2803500,2023,6
962227,2023-06-24,ID_2803500,6.788191692,2803500,2023,6
962228,2023-06-25,ID_2803500,7.911436597,2803500,2023,6
962229,2023-06-26,ID_2803500,6.761085381,2803500,2023,6
962230,2023-06-27,ID_2803500,6.78894699,2803500,2023,6
962231,2023-06-28,ID_2803500,5.208504968,2803500,2023,6
962232,2023-06-29,ID_2803500,5.623970202,2803500,2023,6
962233,2023-06-30,ID_2803500,5.342423851,2803500,2023,6
962234,2023-07-01,ID_2803500,4.853799322,2803500,2023,7
962235,2023-07-02,ID_2803500,4.736873756,2803500,2023,7
962236,2023-07-03,ID_2803500,7.660873684,2803500,2023,7
962237,2023-07-04,ID_2803500,8.971836395,2803500,2023,7
962238,2023-07-05,ID_2803500,7.477286155,2803500,2023,7
962239,2023-07-06,ID_2803500,7.73929084,2803500,2023,7
962240,2023-07-07,ID_2803500,6.677107925,2803500,2023,7
962241,2023-07-08,ID_2803500,4.792959122,2803500,2023,7
962242,2023-07-09,ID_2803500,5.292512689,2803500,2023,7
962243,2023-07-10,ID_2803500,6.252023269,2803500,2023,7
962244,2023-07-11,ID_2803500,5.036480749,2803500,2023,7
962245,2023-07-12,ID_2803500,3.594812589,2803500,2023,7
962246,2023-07-13,ID_2803500,4.503163029,2803500,2023,7
962247,2023-07-14,ID_2803500,4.629526938,2803500,2023,7
962248,2023-07-15,ID_2803500,4.607346653,2803500,2023,7
962249,2023-07-16,ID_2803500,4.336789608,2803500,2023,7
962250,2023-07-17,ID_2803500,3.622936116,2803500,2023,7
962251,2023-07-18,ID_2803500,4.567438084,2803500,2023,7
962252,2023-07-19,ID_2803500,6.886925667,2803500,2023,7
962253,2023-07-20,ID_2803500,6.069956485,2803500,2023,7
962254,2023-07-21,ID_2803500,10.85647903,2803500,2023,7
962255,2023-07-22,ID_2803500,5.463207641,2803500,2023,7
962256,2023-07-23,ID_2803500,7.121301158,2803500,2023,7
962257,2023-07-24,ID_2803500,5.573001648,2803500,2023,7
962258,2023-07-25,ID_2803500,3.855266657,2803500,2023,7
962259,2023-07-26,ID_2803500,4.253799342,2803500,2023,7
962260,2023-07-27,ID_2803500,3.925877474,2803500,2023,7
962261,2023-07-28,ID_2803500,5.759117884,2803500,2023,7
962262,2023-07-29,ID_2803500,5.03268327,2803500,2023,7
962263,2023-07-30,ID_2803500,4.085119183,2803500,2023,7
962264,2023-07-31,ID_2803500,3.807067932,2803500,2023,7
962265,2023-08-01,ID_2803500,4.623876141,2803500,2023,8
962266,2023-08-02,ID_2803500,4.945603365,2803500,2023,8
962267,2023-08-03,ID_2803500,4.424433548,2803500,2023,8
962268,2023-08-04,ID_2803500,4.780348128,2803500,2023,8
962269,2023-08-05,ID_2803500,3.416321529,2803500,2023,8
962270,2023-08-06,ID_2803500,3.766534821,2803500,2023,8
962271,2023-08-07,ID_2803500,5.103263953,2803500,2023,8
962272,2023-08-08,ID_2803500,3.609468664,2803500,2023,8
962273,2023-08-09,ID_2803500,4.231518113,2803500,2023,8
962274,2023-08-10,ID_2803500,4.504683989,2803500,2023,8
962275,2023-08-11,ID_2803500,4.673303879,2803500,2023,8
962276,2023-08-12,ID_2803500,4.721099305,2803500,2023,8
962277,2023-08-13,ID_2803500,4.899489897,2803500,2023,8
962278,2023-08-14,ID_2803500,5.71580451,2803500,2023,8
962279,2023-08-15,ID_2803500,5.119209074,2803500,2023,8
962280,2023-08-16,ID_2803500,5.007994836,2803500,2023,8
962281,2023-08-17,ID_2803500,4.772299797,2803500,2023,8
962282,2023-08-18,ID_2803500,6.171551085,2803500,2023,8
962283,2023-08-19,ID_2803500,5.555736717,2803500,2023,8
962284,2023-08-20,ID_2803500,5.500577795,2803500,2023,8
962285,2023-08-21,ID_2803500,6.598640386,2803500,2023,8
962286,2023-08-22,ID_2803500,5.371212119,2803500,2023,8
962287,2023-08-23,ID_2803500,3.864080327,2803500,2023,8
962288,2023-08-24,ID_2803500,3.802787053,2803500,2023,8
962289,2023-08-25,ID_2803500,4.422328329,2803500,2023,8
962290,2023-08-26,ID_2803500,5.950381151,2803500,2023,8
962291,2023-08-27,ID_2803500,4.133509385,2803500,2023,8
962292,2023-08-28,ID_2803500,5.411775258,2803500,2023,8
962293,2023-08-29,ID_2803500,3.783829886,2803500,2023,8
962294,2023-08-30,ID_2803500,2.679723479,2803500,2023,8
962295,2023-08-31,ID_2803500,1.707037649,2803500,2023,8
962296,2023-09-01,ID_2803500,2.165292354,2803500,2023,9
962297,2023-09-02,ID_2803500,4.25581392,2803500,2023,9
962298,2023-09-03,ID_2803500,3.199080129,2803500,2023,9
962299,2023-09-04,ID_2803500,4.362475427,2803500,2023,9
962300,2023-09-05,ID_2803500,7.648081359,2803500,2023,9
962301,2023-09-06,ID_2803500,6.588376328,2803500,2023,9
962302,2023-09-07,ID_2803500,6.41675467,2803500,2023,9
962303,2023-09-08,ID_2803500,5.799459756,2803500,2023,9
962304,2023-09-09,ID_2803500,5.078111904,2803500,2023,9
962305,2023-09-10,ID_2803500,5.904892248,2803500,2023,9
962306,2023-09-11,ID_2803500,5.541775647,2803500,2023,9
962307,2023-09-12,ID_2803500,5.775194214,2803500,2023,9
962308,2023-09-13,ID_2803500,4.228022989,2803500,2023,9
962309,2023-09-14,ID_2803500,3.455212881,2803500,2023,9
962310,2023-09-15,ID_2803500,2.465090933,2803500,2023,9
962311,2023-09-16,ID_2803500,3.44966279,2803500,2023,9
962312,2023-09-17,ID_2803500,3.304422088,2803500,2023,9
962313,2023-09-18,ID_2803500,5.259080894,2803500,2023,9
962314,2023-09-19,ID_2803500,9.82502776,2803500,2023,9
962315,2023-09-20,ID_2803500,6.825581917,2803500,2023,9
962316,2023-09-21,ID_2803500,4.348776299,2803500,2023,9
962317,2023-09-22,ID_2803500,2.755189381,2803500,2023,9
962318,2023-09-23,ID_2803500,4.705154184,2803500,2023,9
962319,2023-09-24,ID_2803500,3.576822517,2803500,2023,9
962320,2023-09-25,ID_2803500,2.984084959,2803500,2023,9
962321,2023-09-26,ID_2803500,4.848521082,2803500,2023,9
962322,2023-09-27,ID_2803500,4.523993763,2803500,2023,9
962323,2023-09-28,ID_2803500,5.783182014,2803500,2023,9
962324,2023-09-29,ID_2803500,5.22558882,2803500,2023,9
962325,2023-09-30,ID_2803500,3.733959007,2803500,2023,9
962326,2023-10-01,ID_2803500,3.724772672,2803500,2023,10
962327,2023-10-02,ID_2803500,4.495215632,2803500,2023,10
962328,2023-10-03,ID_2803500,2.095608327,2803500,2023,10
962329,2023-10-04,ID_2803500,3.365987451,2803500,2023,10
962330,2023-10-05,ID_2803500,9.354494364,2803500,2023,10
962331,2023-10-06,ID_2803500,7.494057252,2803500,2023,10
962332,2023-10-07,ID_2803500,5.906574421,2803500,2023,10
962333,2023-10-08,ID_2803500,5.179847647,2803500,2023,10
962334,2023-10-09,ID_2803500,4.816237474,2803500,2023,10
962335,2023-10-10,ID_2803500,6.538888022,2803500,2023,10
962336,2023-10-11,ID_2803500,5.027042406,2803500,2023,10
962337,2023-10-12,ID_2803500,5.934516642,2803500,2023,10
962338,2023-10-13,ID_2803500,8.071504128,2803500,2023,10
962339,2023-10-14,ID_2803500,6.821260863,2803500,2023,10
962340,2023-10-15,ID_2803500,7.790884483,2803500,2023,10
962341,2023-10-16,ID_2803500,5.474297676,2803500,2023,10
962342,2023-10-17,ID_2803500,5.107272991,2803500,2023,10
962343,2023-10-18,ID_2803500,6.337783401,2803500,2023,10
962344,2023-10-19,ID_2803500,4.213487736,2803500,2023,10
962345,2023-10-20,ID_2803500,3.865470315,2803500,2023,10
962346,2023-10-21,ID_2803500,2.529365857,2803500,2023,10
962347,2023-10-22,ID_2803500,2.7013499,2803500,2023,10
962348,2023-10-23,ID_2803500,2.361864258,2803500,2023,10
962349,2023-10-24,ID_2803500,2.798411959,2803500,2023,10
962350,2023-10-25,ID_2803500,3.545929029,2803500,2023,10
962351,2023-10-26,ID_2803500,6.891962047,2803500,2023,10
962352,2023-10-27,ID_2803500,6.545173569,2803500,2023,10
962353,2023-10-28,ID_2803500,7.97346492,2803500,2023,10
962354,2023-10-29,ID_2803500,10.43952284,2803500,2023,10
962355,2023-10-30,ID_2803500,8.512554452,2803500,2023,10
962356,2023-10-31,ID_2803500,4.1921029,2803500,2023,10
962357,2023-11-01,ID_2803500,3.140395603,2803500,2023,11
962358,2023-11-02,ID_2803500,7.1475912,2803500,2023,11
962359,2023-11-03,ID_2803500,6.338176515,2803500,2023,11
962360,2023-11-04,ID_2803500,7.774465815,2803500,2023,11
962361,2023-11-05,ID_2803500,5.298818532,2803500,2023,11
962362,2023-11-06,ID_2803500,8.583890217,2803500,2023,11
962363,2023-11-07,ID_2803500,6.491213432,2803500,2023,11
962364,2023-11-08,ID_2803500,3.866719447,2803500,2023,11
962365,2023-11-09,ID_2803500,6.04165164,2803500,2023,11
962366,2023-11-10,ID_2803500,6.076453114,2803500,2023,11
962367,2023-11-11,ID_2803500,7.139059446,2803500,2023,11
962368,2023-11-12,ID_2803500,4.033485734,2803500,2023,11
962369,2023-11-13,ID_2803500,3.263949484,2803500,2023,11
962370,2023-11-14,ID_2803500,4.672971259,2803500,2023,11
962371,2023-11-15,ID_2803500,9.772115307,2803500,2023,11
962372,2023-11-16,ID_2803500,6.419121938,2803500,2023,11
962373,2023-11-17,ID_2803500,4.991001733,2803500,2023,11
962374,2023-11-18,ID_2803500,7.185525605,2803500,2023,11
962375,2023-11-19,ID_2803500,3.723684777,2803500,2023,11
962376,2023-11-20,ID_2803500,10.13056825,2803500,2023,11
962377,2023-11-21,ID_2803500,10.96992954,2803500,2023,11
962378,2023-11-22,ID_2803500,8.773864893,2803500,2023,11
962379,2023-11-23,ID_2803500,5.77327017,2803500,2023,11
962380,2023-11-24,ID_2803500,2.920998637,2803500,2023,11
962381,2023-11-25,ID_2803500,3.646808661,2803500,2023,11
962382,2023-11-26,ID_2803500,2.331927694,2803500,2023,11
962383,2023-11-27,ID_2803500,7.2715578,2803500,2023,11
962384,2023-11-28,ID_2803500,8.238965683,2803500,2023,11
962385,2023-11-29,ID_2803500,6.664950088,2803500,2023,11
962386,2023-11-30,ID_2803500,5.812705464,2803500,2023,11
962387,2023-12-01,ID_2803500,2.494141012,2803500,2023,12
962388,2023-12-02,ID_2803500,5.223221551,2803500,2023,12
962389,2023-12-03,ID_2803500,3.854178762,2803500,2023,12
962390,2023-12-04,ID_2803500,6.00910609,2803500,2023,12
962391,2023-12-05,ID_2803500,6.721438753,2803500,2023,12
962392,2023-12-06,ID_2803500,4.031048025,2803500,2023,12
962393,2023-12-07,ID_2803500,7.516167335,2803500,2023,12
962394,2023-12-08,ID_2803500,7.689491021,2803500,2023,12
962395,2023-12-09,ID_2803500,5.873797457,2803500,2023,12
962396,2023-12-10,ID_2803500,9.136164974,2803500,2023,12
962397,2023-12-11,ID_2803500,6.336474226,2803500,2023,12
962398,2023-12-12,ID_2803500,7.234056473,2803500,2023,12
962399,2023-12-13,ID_2803500,3.805808891,2803500,2023,12
962400,2023-12-14,ID_2803500,5.105147321,2803500,2023,12
962401,2023-12-15,ID_2803500,6.783658817,2803500,2023,12
962402,2023-12-16,ID_2803500,4.465984138,2803500,2023,12
962403,2023-12-17,ID_2803500,4.568777749,2803500,2023,12
962404,2023-12-18,ID_2803500,5.260823597,2803500,2023,12
962405,2023-12-19,ID_2803500,7.612524371,2803500,2023,12
962406,2023-12-20,ID_2803500,9.822439214,2803500,2023,12
962407,2023-12-21,ID_2803500,7.801531498,2803500,2023,12
962408,2023-12-22,ID_2803500,6.240570395,2803500,2023,12
962409,2023-12-23,ID_2803500,3.21383691,2803500,2023,12
962410,2023-12-24,ID_2803500,3.194557533,2803500,2023,12
962411,2023-12-25,ID_2803500,2.231279608,2803500,2023,12
962412,2023-12-26,ID_2803500,3.076946763,2803500,2023,12
962413,2023-12-27,ID_2803500,3.649810405,2803500,2023,12
962414,2023-12-28,ID_2803500,3.006003457,2803500,2023,12
962415,2023-12-29,ID_2803500,4.8728975,2803500,2023,12
962416,2023-12-30,ID_2803500,4.201299634,2803500,2023,12
973337,2023-01-01,ID_2933505,7.604566574,2933505,2023,1
973338,2023-01-02,ID_2933505,7.136873722,2933505,2023,1
973339,2023-01-03,ID_2933505,8.643209457,2933505,2023,1
973340,2023-01-04,ID_2933505,12.08713055,2933505,2023,1
973341,2023-01-05,ID_2933505,8.13299942,2933505,2023,1
973342,2023-01-06,ID_2933505,9.961253166,2933505,2023,1
973343,2023-01-07,ID_2933505,6.784585476,2933505,2023,1
973344,2023-01-08,ID_2933505,8.825428009,2933505,2023,1
973345,2023-01-09,ID_2933505,6.571997643,2933505,2023,1
973346,2023-01-10,ID_2933505,8.503509521,2933505,2023,1
973347,2023-01-11,ID_2933505,12.51838017,2933505,2023,1
973348,2023-01-12,ID_2933505,7.653158188,2933505,2023,1
973349,2023-01-13,ID_2933505,5.940308571,2933505,2023,1
973350,2023-01-14,ID_2933505,7.823228359,2933505,2023,1
973351,2023-01-15,ID_2933505,6.335114479,2933505,2023,1
973352,2023-01-16,ID_2933505,5.673055172,2933505,2023,1
973353,2023-01-17,ID_2933505,5.16891861,2933505,2023,1
973354,2023-01-18,ID_2933505,5.290397644,2933505,2023,1
973355,2023-01-19,ID_2933505,4.634412289,2933505,2023,1
973356,2023-01-20,ID_2933505,6.778511524,2933505,2023,1
973357,2023-01-21,ID_2933505,6.89391613,2933505,2023,1
973358,2023-01-22,ID_2933505,7.865746021,2933505,2023,1
973359,2023-01-23,ID_2933505,9.724370003,2933505,2023,1
973360,2023-01-24,ID_2933505,10.92700958,2933505,2023,1
973361,2023-01-25,ID_2933505,5.496911049,2933505,2023,1
973362,2023-01-26,ID_2933505,3.079485178,2933505,2023,1
973363,2023-01-27,ID_2933505,8.703948975,2933505,2023,1
973364,2023-01-28,ID_2933505,6.578071594,2933505,2023,1
973365,2023-01-29,ID_2933505,4.385381222,2933505,2023,1
973366,2023-01-30,ID_2933505,5.181066513,2933505,2023,1
973367,2023-01-31,ID_2933505,3.613991261,2933505,2023,1
973368,2023-02-01,ID_2933505,5.430098057,2933505,2023,2
973369,2023-02-02,ID_2933505,4.020945072,2933505,2023,2
973370,2023-02-03,ID_2933505,5.16891861,2933505,2023,2
973371,2023-02-04,ID_2933505,4.002723217,2933505,2023,2
973372,2023-02-05,ID_2933505,4.039166927,2933505,2023,2
973373,2023-02-06,ID_2933505,7.817154408,2933505,2023,2
973374,2023-02-07,ID_2933505,10.54435158,2933505,2023,2
973375,2023-02-08,ID_2933505,7.981150627,2933505,2023,2
973376,2023-02-09,ID_2933505,6.644885063,2933505,2023,2
973377,2023-02-10,ID_2933505,3.194889784,2933505,2023,2
973378,2023-02-11,ID_2933505,4.118127823,2933505,2023,2
973379,2023-02-12,ID_2933505,2.411352158,2933505,2023,2
973380,2023-02-13,ID_2933505,4.112053871,2933505,2023,2
973381,2023-02-14,ID_2933505,3.577547789,2933505,2023,2
973382,2023-02-15,ID_2933505,6.025343418,2933505,2023,2
973383,2023-02-16,ID_2933505,9.086606979,2933505,2023,2
973384,2023-02-17,ID_2933505,11.31574059,2933505,2023,2
973385,2023-02-18,ID_2933505,5.928160667,2933505,2023,2
973386,2023-02-19,ID_2933505,4.628338337,2933505,2023,2
973387,2023-02-20,ID_2933505,8.145147324,2933505,2023,2
973388,2023-02-21,ID_2933505,7.73211956,2933505,2023,2
973389,2023-02-22,ID_2933505,5.618390083,2933505,2023,2
973390,2023-02-23,ID_2933505,5.745942593,2933505,2023,2
973391,2023-02-24,ID_2933505,5.44224596,2933505,2023,2
973392,2023-02-25,ID_2933505,5.812756062,2933505,2023,2
973393,2023-02-26,ID_2933505,3.644361019,2933505,2023,2
973394,2023-02-27,ID_2933505,3.140224457,2933505,2023,2
973395,2023-02-28,ID_2933505,3.170594215,2933505,2023,2
973396,2023-03-01,ID_2933505,2.860823393,2933505,2023,3
973397,2023-03-02,ID_2933505,4.039166927,2933505,2023,3
973398,2023-03-03,ID_2933505,3.213111639,2933505,2023,3
973399,2023-03-04,ID_2933505,5.193214417,2933505,2023,3
973400,2023-03-05,ID_2933505,4.34286356,2933505,2023,3
973401,2023-03-06,ID_2933505,7.677453995,2933505,2023,3
973402,2023-03-07,ID_2933505,11.58906841,2933505,2023,3
973403,2023-03-08,ID_2933505,8.35773468,2933505,2023,3
973404,2023-03-09,ID_2933505,10.12524986,2933505,2023,3
973405,2023-03-10,ID_2933505,6.389779568,2933505,2023,3
973406,2023-03-11,ID_2933505,7.452718258,2933505,2023,3
973407,2023-03-12,ID_2933505,4.895591736,2933505,2023,3
973408,2023-03-13,ID_2933505,5.417950153,2933505,2023,3
973409,2023-03-14,ID_2933505,5.855273247,2933505,2023,3
973410,2023-03-15,ID_2933505,2.903341055,2933505,2023,3
973411,2023-03-16,ID_2933505,5.338988781,2933505,2023,3
973412,2023-03-17,ID_2933505,5.266101837,2933505,2023,3
973413,2023-03-18,ID_2933505,4.780186653,2933505,2023,3
973414,2023-03-19,ID_2933505,5.794534206,2933505,2023,3
973415,2023-03-20,ID_2933505,4.707299709,2933505,2023,3
973416,2023-03-21,ID_2933505,7.422348499,2933505,2023,3
973417,2023-03-22,ID_2933505,8.430622101,2933505,2023,3
973418,2023-03-23,ID_2933505,8.187664032,2933505,2023,3
973419,2023-03-24,ID_2933505,6.796733379,2933505,2023,3
973420,2023-03-25,ID_2933505,4.877369881,2933505,2023,3
973421,2023-03-26,ID_2933505,7.543827534,2933505,2023,3
973422,2023-03-27,ID_2933505,6.517332554,2933505,2023,3
973423,2023-03-28,ID_2933505,5.454393864,2933505,2023,3
973424,2023-03-29,ID_2933505,3.31636858,2933505,2023,3
973425,2023-03-30,ID_2933505,2.812232018,2933505,2023,3
973426,2023-03-31,ID_2933505,4.063462734,2933505,2023,3
973427,2023-04-01,ID_2933505,5.837051392,2933505,2023,4
973428,2023-04-02,ID_2933505,3.996649265,2933505,2023,4
973429,2023-04-03,ID_2933505,4.081684589,2933505,2023,4
973430,2023-04-04,ID_2933505,6.286522865,2933505,2023,4
973431,2023-04-05,ID_2933505,4.932035446,2933505,2023,4
973432,2023-04-06,ID_2933505,5.60624218,2933505,2023,4
973433,2023-04-07,ID_2933505,7.713897705,2933505,2023,4
973434,2023-04-08,ID_2933505,5.466541767,2933505,2023,4
973435,2023-04-09,ID_2933505,7.361609459,2933505,2023,4
973436,2023-04-10,ID_2933505,7.883967876,2933505,2023,4
973437,2023-04-11,ID_2933505,6.383705616,2933505,2023,4
973438,2023-04-12,ID_2933505,4.148497581,2933505,2023,4
973439,2023-04-13,ID_2933505,4.749817371,2933505,2023,4
973440,2023-04-14,ID_2933505,10.0705843,2933505,2023,4
973441,2023-04-15,ID_2933505,5.253953934,2933505,2023,4
973442,2023-04-16,ID_2933505,6.444445133,2933505,2023,4
973443,2023-04-17,ID_2933505,6.808881283,2933505,2023,4
973444,2023-04-18,ID_2933505,7.270500183,2933505,2023,4
973445,2023-04-19,ID_2933505,9.779035568,2933505,2023,4
973446,2023-04-20,ID_2933505,7.677453995,2933505,2023,4
973447,2023-04-21,ID_2933505,7.865746021,2933505,2023,4
973448,2023-04-22,ID_2933505,6.298670769,2933505,2023,4
973449,2023-04-23,ID_2933505,4.731595516,2933505,2023,4
973450,2023-04-24,ID_2933505,4.859148026,2933505,2023,4
973451,2023-04-25,ID_2933505,3.923762083,2933505,2023,4
973452,2023-04-26,ID_2933505,5.0413661,2933505,2023,4
973453,2023-04-27,ID_2933505,4.54330349,2933505,2023,4
973454,2023-04-28,ID_2933505,5.946382523,2933505,2023,4
973455,2023-04-29,ID_2933505,5.515132904,2933505,2023,4
973456,2023-04-30,ID_2933505,5.314692974,2933505,2023,4
973457,2023-05-01,ID_2933505,6.924285889,2933505,2023,5
973458,2023-05-02,ID_2933505,5.970678329,2933505,2023,5
973459,2023-05-03,ID_2933505,4.853074074,2933505,2023,5
973460,2023-05-04,ID_2933505,4.816630363,2933505,2023,5
973461,2023-05-05,ID_2933505,4.768039227,2933505,2023,5
973462,2023-05-06,ID_2933505,4.312493801,2933505,2023,5
973463,2023-05-07,ID_2933505,2.739344597,2933505,2023,5
973464,2023-05-08,ID_2933505,4.288197994,2933505,2023,5
973465,2023-05-09,ID_2933505,5.053514004,2933505,2023,5
973466,2023-05-10,ID_2933505,5.745942593,2933505,2023,5
973467,2023-05-11,ID_2933505,7.100430012,2933505,2023,5
973468,2023-05-12,ID_2933505,6.602367401,2933505,2023,5
973469,2023-05-13,ID_2933505,8.187664032,2933505,2023,5
973470,2023-05-14,ID_2933505,5.448319912,2933505,2023,5
973471,2023-05-15,ID_2933505,6.237931252,2933505,2023,5
973472,2023-05-16,ID_2933505,8.205885887,2933505,2023,5
973473,2023-05-17,ID_2933505,10.92093563,2933505,2023,5
973474,2023-05-18,ID_2933505,8.479213715,2933505,2023,5
973475,2023-05-19,ID_2933505,7.313017845,2933505,2023,5
973476,2023-05-20,ID_2933505,5.320766926,2933505,2023,5
973477,2023-05-21,ID_2933505,4.330715656,2933505,2023,5
973478,2023-05-22,ID_2933505,5.108179569,2933505,2023,5
973479,2023-05-23,ID_2933505,7.313017845,2933505,2023,5
973480,2023-05-24,ID_2933505,6.827103138,2933505,2023,5
973481,2023-05-25,ID_2933505,6.43229723,2933505,2023,5
973482,2023-05-26,ID_2933505,6.456593037,2933505,2023,5
973483,2023-05-27,ID_2933505,5.521206856,2933505,2023,5
973484,2023-05-28,ID_2933505,5.903864861,2933505,2023,5
973485,2023-05-29,ID_2933505,5.302545071,2933505,2023,5
973486,2023-05-30,ID_2933505,5.120327473,2933505,2023,5
973487,2023-05-31,ID_2933505,4.458268166,2933505,2023,5
973488,2023-06-01,ID_2933505,5.187140465,2933505,2023,6
973489,2023-06-02,ID_2933505,6.043565273,2933505,2023,6
973490,2023-06-03,ID_2933505,7.167243481,2933505,2023,6
973491,2023-06-04,ID_2933505,5.357210636,2933505,2023,6
973492,2023-06-05,ID_2933505,4.567599297,2933505,2023,6
973493,2023-06-06,ID_2933505,5.454393864,2933505,2023,6
973494,2023-06-07,ID_2933505,4.74374342,2933505,2023,6
973495,2023-06-08,ID_2933505,4.761965275,2933505,2023,6
973496,2023-06-09,ID_2933505,5.964604378,2933505,2023,6
973497,2023-06-10,ID_2933505,4.980626583,2933505,2023,6
973498,2023-06-11,ID_2933505,6.2318573,2933505,2023,6
973499,2023-06-12,ID_2933505,4.591895103,2933505,2023,6
973500,2023-06-13,ID_2933505,6.936433792,2933505,2023,6
973501,2023-06-14,ID_2933505,5.733794689,2933505,2023,6
973502,2023-06-15,ID_2933505,5.928160667,2933505,2023,6
973503,2023-06-16,ID_2933505,5.448319912,2933505,2023,6
973504,2023-06-17,ID_2933505,3.565399885,2933505,2023,6
973505,2023-06-18,ID_2933505,4.628338337,2933505,2023,6
973506,2023-06-19,ID_2933505,5.563724518,2933505,2023,6
973507,2023-06-20,ID_2933505,8.934758186,2933505,2023,6
973508,2023-06-21,ID_2933505,6.444445133,2933505,2023,6
973509,2023-06-22,ID_2933505,5.017070293,2933505,2023,6
973510,2023-06-23,ID_2933505,4.591895103,2933505,2023,6
973511,2023-06-24,ID_2933505,6.760289669,2933505,2023,6
973512,2023-06-25,ID_2933505,8.218033791,2933505,2023,6
973513,2023-06-26,ID_2933505,7.865746021,2933505,2023,6
973514,2023-06-27,ID_2933505,5.60624218,2933505,2023,6
973515,2023-06-28,ID_2933505,4.154571533,2933505,2023,6
973516,2023-06-29,ID_2933505,4.591895103,2933505,2023,6
973517,2023-06-30,ID_2933505,4.5797472,2933505,2023,6
973518,2023-07-01,ID_2933505,4.998848438,2933505,2023,7
973519,2023-07-02,ID_2933505,4.980626583,2933505,2023,7
973520,2023-07-03,ID_2933505,6.760289669,2933505,2023,7
973521,2023-07-04,ID_2933505,7.428422451,2933505,2023,7
973522,2023-07-05,ID_2933505,6.371557713,2933505,2023,7
973523,2023-07-06,ID_2933505,6.596293449,2933505,2023,7
973524,2023-07-07,ID_2933505,5.685203075,2933505,2023,7
973525,2023-07-08,ID_2933505,5.721646786,2933505,2023,7
973526,2023-07-09,ID_2933505,6.845324993,2933505,2023,7
973527,2023-07-10,ID_2933505,4.749817371,2933505,2023,7
973528,2023-07-11,ID_2933505,4.002723217,2933505,2023,7
973529,2023-07-12,ID_2933505,4.585821152,2933505,2023,7
973530,2023-07-13,ID_2933505,6.128600597,2933505,2023,7
973531,2023-07-14,ID_2933505,7.628862381,2933505,2023,7
973532,2023-07-15,ID_2933505,8.886166573,2933505,2023,7
973533,2023-07-16,ID_2933505,4.312493801,2933505,2023,7
973534,2023-07-17,ID_2933505,5.600168228,2933505,2023,7
973535,2023-07-18,ID_2933505,3.243481398,2933505,2023,7
973536,2023-07-19,ID_2933505,3.449995041,2933505,2023,7
973537,2023-07-20,ID_2933505,4.130275726,2933505,2023,7
973538,2023-07-21,ID_2933505,5.952456474,2933505,2023,7
973539,2023-07-22,ID_2933505,3.626139164,2933505,2023,7
973540,2023-07-23,ID_2933505,5.417950153,2933505,2023,7
973541,2023-07-24,ID_2933505,5.709498882,2933505,2023,7
973542,2023-07-25,ID_2933505,2.818305969,2933505,2023,7
973543,2023-07-26,ID_2933505,5.314692974,2933505,2023,7
973544,2023-07-27,ID_2933505,5.952456474,2933505,2023,7
973545,2023-07-28,ID_2933505,6.256153107,2933505,2023,7
973546,2023-07-29,ID_2933505,6.201487541,2933505,2023,7
973547,2023-07-30,ID_2933505,5.40580225,2933505,2023,7
